shopid,buyerid,register_date,country
2214,3603,8/25/2020,MY
2421,2062,9/15/2021,SG
2199,4727,5/30/2021,SZ
2968,3637,6/9/2018,MY
2025,3050,5/11/2021,MY
2921,2252,1/4/2019,SG
2130,2120,10/17/2020,SG
2374,4500,3/25/2021,SZ
2332,1040,7/15/2020,ID
2850,1179,12/13/2021,ID
2990,4727,1/26/2019,SZ
2313,3766,4/13/2020,MY
2876,4052,7/18/2021,PH
2899,2794,1/30/2021,SG
2721,3364,1/17/2018,MY
2574,1446,2/22/2019,ID
2563,1067,2/16/2021,ID
2949,1024,8/26/2020,ID
2335,3523,9/17/2018,MY
2625,1100,3/5/2021,ID
2059,1848,12/14/2020,ID
2591,4887,10/7/2018,SZ
2235,4226,5/4/2020,PH
2034,4370,10/11/2021,PH
2431,4655,11/15/2020,SZ
2661,2602,5/9/2020,SG
2911,2873,10/25/2020,SG
2366,3197,9/8/2018,MY
2138,2862,8/26/2020,SG
2206,2447,4/18/2021,SG
2560,4605,6/21/2018,SZ
2489,4558,2/19/2018,SZ
2072,3026,3/24/2020,MY
2936,3117,7/25/2021,MY
2224,2616,9/1/2020,SG
2159,1894,7/8/2020,ID
2780,1571,12/31/2021,ID
2212,3617,12/20/2018,MY
2577,3616,2/4/2019,MY
2392,4126,5/16/2019,PH
2819,2252,12/30/2018,SG
2363,2598,8/21/2019,SG
2423,1447,1/13/2021,ID
2659,1166,1/26/2020,ID
2907,2663,7/26/2018,SG
2719,2439,1/27/2020,SG
2402,4699,7/14/2018,SZ
2632,2857,12/9/2018,SG
2008,3048,12/29/2020,MY
2008,2680,11/1/2019,SG
2462,4872,5/26/2021,SZ
2601,1708,12/25/2021,ID
2507,4806,12/13/2018,SZ
2082,3016,6/19/2020,MY
2257,2305,7/13/2020,SG
2577,4782,6/7/2018,SZ
2051,3903,4/5/2019,MY
2834,4324,11/10/2019,PH
2788,1585,1/2/2018,ID
2205,3219,10/1/2019,MY
2117,2294,3/27/2021,SG
2813,3514,12/16/2021,MY
2430,4601,8/11/2018,SZ
2141,3831,11/8/2019,MY
2240,1363,4/10/2018,ID
2009,2714,9/22/2018,SG
2216,3391,10/2/2021,MY
2279,3383,9/5/2018,MY
2792,2938,2/10/2018,SG
2328,1339,6/10/2020,ID
2354,2324,11/11/2019,SG
2914,2053,2/26/2020,SG
2892,1927,1/1/2020,ID
2472,2309,10/29/2019,SG
2063,1015,8/6/2021,ID
2487,4343,8/24/2019,PH
2477,4180,5/7/2021,PH
2513,4070,3/10/2019,PH
2045,3706,7/22/2021,MY
2080,2116,9/27/2021,SG
2987,4817,5/9/2020,SZ
2951,2974,2/25/2021,SG
2841,4267,9/29/2020,PH
2327,4248,12/15/2019,PH
2302,3149,11/15/2021,MY
2198,2364,5/16/2020,SG
2271,2132,10/15/2019,SG
2046,1214,9/6/2018,ID
2657,3887,2/17/2021,MY
2981,4388,12/3/2018,PH
2321,4687,7/20/2020,SZ
2387,4732,8/6/2021,SZ
2822,2611,1/31/2020,SG
2649,1518,3/28/2019,ID
2990,1355,1/22/2019,ID
2158,1622,9/14/2018,ID
2799,3972,5/2/2018,MY
2465,1879,6/20/2019,ID
2620,3001,3/5/2019,MY
2575,2653,9/18/2019,SG
2710,3374,9/12/2021,MY
2983,2483,11/16/2019,SG
2051,4649,4/23/2019,SZ
2168,3837,7/30/2018,MY
2000,2650,10/18/2019,SG
2149,4599,1/25/2018,SZ
2596,3625,6/9/2019,MY
2945,3515,11/23/2020,MY
2022,1058,10/15/2020,ID
2264,3970,11/29/2021,MY
2176,1918,7/19/2019,ID
2334,1360,7/3/2021,ID
2252,4038,5/28/2019,PH
2159,1747,4/19/2021,ID
2518,3738,7/11/2018,MY
2282,1308,2/26/2020,ID
2032,4556,10/25/2018,SZ
2548,2773,6/18/2018,SG
2142,4249,10/15/2021,PH
2371,2675,6/11/2019,SG
2548,1973,12/3/2019,ID
2578,4622,12/1/2019,SZ
2821,4386,5/5/2020,PH
2538,2030,11/26/2019,SG
2005,2291,4/4/2020,SG
2646,1044,8/1/2019,ID
2058,3144,8/19/2020,MY
2945,3761,2/8/2021,MY
2561,4928,10/12/2019,SZ
2051,1632,8/20/2019,ID
2511,4340,4/2/2020,PH
2945,2402,5/27/2021,SG
2309,3604,3/16/2020,MY
2015,3184,9/2/2020,MY
2914,1373,7/23/2021,ID
2970,1929,6/19/2019,ID
2408,3826,10/13/2021,MY
2086,4074,10/30/2021,PH
2068,3141,6/15/2018,MY
2503,3242,1/3/2021,MY
2213,2907,2/2/2019,SG
2597,1778,10/21/2020,ID
2288,1256,12/1/2018,ID
2450,3881,10/5/2020,MY
2672,4313,4/20/2018,PH
2838,2641,9/6/2019,SG
2071,2635,7/26/2018,SG
2248,2133,3/18/2020,SG
2036,1500,1/6/2019,ID
2909,4368,11/1/2019,PH
2879,2389,1/20/2021,SG
2871,1732,1/19/2020,ID
2423,3011,11/28/2018,MY
2696,4444,2/26/2021,PH
2083,2334,6/10/2021,SG
2044,1551,12/12/2020,ID
2977,1379,5/26/2020,ID
2266,2457,8/31/2019,SG
2657,1703,1/23/2018,ID
2825,1551,7/4/2020,ID
2183,2731,7/28/2018,SG
2130,1771,2/7/2020,ID
2350,4128,8/8/2018,PH
2508,2350,4/14/2020,SG
2456,3647,10/11/2020,MY
2670,2227,7/14/2021,SG
2128,4822,5/5/2018,SZ
2332,1991,1/21/2019,ID
2264,1110,10/3/2018,ID
2500,4892,1/10/2018,SZ
2939,2732,10/9/2019,SG
2921,1822,3/20/2018,ID
2779,3544,4/20/2020,MY
2340,4360,7/14/2020,PH
2540,1473,5/22/2018,ID
2915,3789,4/25/2019,MY
2759,1686,6/12/2019,ID
2527,3354,8/14/2020,MY
2530,3669,4/5/2019,MY
2556,2537,10/4/2018,SG
2524,2834,4/13/2019,SG
2971,2017,1/10/2018,SG
2749,4162,2/9/2019,PH
2039,2772,10/9/2020,SG
2464,3930,6/8/2021,MY
2709,4032,11/21/2021,PH
2988,2457,2/19/2018,SG
2431,3705,3/10/2019,MY
2674,2298,10/9/2020,SG
2966,1982,9/28/2020,ID
2577,2659,8/25/2019,SG
2787,4077,3/3/2021,PH
2533,2187,3/16/2020,SG
2902,4871,5/11/2018,SZ
2712,2055,6/15/2021,SG
2597,4575,7/14/2020,SZ
2613,1818,4/26/2021,ID
2645,4954,8/5/2021,SZ
2431,4803,7/5/2018,SZ
2386,2717,8/31/2019,SG
2925,1302,12/15/2018,ID
2546,1017,7/6/2020,ID
2235,1235,3/3/2019,ID
2165,2207,5/1/2021,SG
2253,4998,10/3/2019,SZ
2523,2152,11/5/2021,SG
2416,4864,1/7/2020,SZ
2422,4740,5/17/2020,SZ
2072,4485,5/29/2018,PH
2855,2530,11/25/2018,SG
2716,1232,9/12/2020,ID
2940,2343,5/16/2020,SG
2649,2981,5/6/2021,SG
2859,2303,10/16/2018,SG
2913,1995,12/21/2021,ID
2364,2503,3/31/2018,SG
2169,2696,7/16/2021,SG
2953,2611,3/4/2021,SG
2930,4018,2/5/2018,PH
2049,1231,8/12/2019,ID
2090,3675,8/25/2021,MY
2362,2371,9/8/2018,SG
2933,2443,2/23/2019,SG
2449,2829,2/25/2020,SG
2766,4918,12/14/2019,SZ
2319,3203,9/11/2018,MY
2993,4659,5/29/2020,SZ
2994,1710,1/5/2020,ID
2279,4137,2/26/2018,PH
2293,3926,4/4/2019,MY
2456,3597,7/30/2021,MY
2559,3652,12/11/2020,MY
2454,4698,1/9/2020,SZ
2826,3836,11/5/2019,MY
2153,4114,6/13/2021,PH
2031,1817,5/30/2018,ID
2378,1121,4/25/2020,ID
2216,3505,12/30/2020,MY
2328,2639,12/6/2018,SG
2420,3224,8/20/2018,MY
2499,2575,5/12/2021,SG
2126,4295,2/20/2018,PH
2046,2190,3/9/2020,SG
2649,1831,8/9/2018,ID
2859,1979,10/10/2019,ID
2552,2281,12/25/2020,SG
2985,3835,7/23/2018,MY
2488,1161,1/1/2020,ID
2062,4412,5/23/2019,PH
2634,3228,6/8/2018,MY
2304,4040,1/21/2019,PH
2028,2354,11/11/2018,SG
2396,2245,7/14/2021,SG
2138,2936,8/6/2021,SG
2476,1713,9/1/2020,ID
2859,2678,9/3/2018,SG
2760,1338,12/23/2018,ID
2927,2727,3/15/2020,SG
2956,3190,3/8/2018,MY
2993,3226,8/6/2019,MY
2687,3986,5/2/2020,MY
2791,1451,11/10/2020,ID
2804,1305,1/29/2018,ID
2166,3550,10/27/2018,MY
2010,2567,2/15/2018,SG
2145,4814,7/21/2018,SZ
2799,2309,8/2/2018,SG
2953,4956,9/10/2020,SZ
2387,4408,11/14/2021,PH
2479,4612,3/18/2018,SZ
2586,4703,6/22/2019,SZ
2543,4267,3/20/2020,PH
2549,4295,11/8/2021,PH
2031,2614,4/23/2019,SG
2970,1998,11/24/2018,ID
2588,2140,5/28/2021,SG
2680,4430,2/25/2019,PH
2726,3700,4/8/2018,MY
2961,2146,3/7/2018,SG
2395,1060,11/4/2021,ID
2635,3704,1/23/2021,MY
2076,1252,6/24/2018,ID
2468,1738,6/25/2018,ID
2926,3783,4/22/2018,MY
2880,3340,12/12/2018,MY
2191,2646,1/8/2021,SG
2482,4985,9/17/2021,SZ
2848,3350,12/31/2021,MY
2328,1658,11/22/2019,ID
2052,1056,7/21/2019,ID
2677,3962,4/9/2019,MY
2921,1904,3/23/2019,ID
2895,3874,1/2/2018,MY
2518,4489,10/25/2018,PH
2367,1516,11/2/2019,ID
2868,4677,10/14/2020,SZ
2211,4780,4/14/2018,SZ
2466,2943,1/8/2021,SG
2996,3396,5/6/2019,MY
2840,2615,11/25/2021,SG
2767,3194,2/22/2018,MY
2203,3323,11/6/2018,MY
2432,3467,8/9/2021,MY
2893,2914,10/26/2019,SG
2591,3160,11/14/2018,MY
2823,3494,10/3/2018,MY
2412,1263,12/27/2020,ID
2048,1725,11/27/2020,ID
2308,2843,7/20/2018,SG
2159,3271,8/4/2020,MY
2275,2221,9/16/2020,SG
2422,2101,3/27/2018,SG
2154,2077,3/15/2021,SG
2732,4725,12/9/2020,SZ
2469,3949,3/17/2019,MY
2051,2188,3/17/2020,SG
2592,1665,11/4/2019,ID
2461,1123,11/13/2021,ID
2704,1774,12/6/2020,ID
2962,1954,12/4/2020,ID
2128,1952,3/29/2019,ID
2739,2739,1/24/2020,SG
2175,3470,5/11/2018,MY
2189,2654,8/10/2020,SG
2151,4626,6/26/2021,SZ
2617,2319,2/22/2021,SG
2978,1392,1/18/2019,ID
2564,2117,8/18/2018,SG
2259,4084,5/29/2019,PH
2606,1733,3/1/2021,ID
2734,1799,5/8/2018,ID
2775,3627,11/12/2019,MY
2316,3047,10/17/2018,MY
2427,2902,2/2/2020,SG
2991,2415,4/10/2019,SG
2113,1898,1/15/2021,ID
2843,4317,9/24/2019,PH
2579,4787,1/5/2021,SZ
2647,2342,9/11/2021,SG
2170,4774,1/24/2018,SZ
2508,4844,6/29/2021,SZ
2559,2675,10/20/2021,SG
2957,3708,4/29/2019,MY
2387,3008,1/31/2021,MY
2422,1166,6/22/2020,ID
2840,3529,5/27/2021,MY
2849,1920,8/10/2021,ID
2085,1657,9/21/2021,ID
2409,3777,4/29/2019,MY
2465,4087,5/26/2020,PH
2910,3251,10/12/2020,MY
3000,2922,5/14/2020,SG
2044,2315,3/6/2020,SG
2230,4043,6/24/2020,PH
2004,2449,12/31/2020,SG
2025,4635,8/25/2020,SZ
2466,1886,2/28/2019,ID
2908,3647,8/1/2018,MY
2625,4429,1/9/2021,PH
2465,1369,8/13/2021,ID
2433,2524,10/30/2020,SG
2840,2006,9/11/2021,SG
2399,2356,6/26/2021,SG
2187,3214,8/19/2020,MY
2217,1508,12/5/2018,ID
2304,1170,3/21/2019,ID
2205,2055,12/7/2019,SG
2527,2816,12/28/2019,SG
2081,2480,7/8/2019,SG
2680,4302,11/2/2021,PH
2986,2799,2/22/2021,SG
2784,1816,5/13/2021,ID
2814,2024,11/22/2020,SG
2512,1250,4/22/2019,ID
2316,4200,10/3/2020,PH
2853,2738,7/6/2018,SG
2259,4126,12/19/2021,PH
2022,4819,1/9/2021,SZ
2734,4743,7/14/2021,SZ
2434,1819,8/9/2021,ID
2381,1535,4/4/2018,ID
2800,3707,11/4/2019,MY
2457,2677,5/15/2020,SG
2150,1342,7/20/2018,ID
2685,1934,12/28/2019,ID
2632,4075,8/9/2021,PH
2559,1467,7/12/2021,ID
2358,1502,7/6/2021,ID
2178,4801,7/30/2018,SZ
2732,1182,1/30/2018,ID
2756,4288,1/23/2018,PH
2458,1514,8/7/2019,ID
2865,4504,8/14/2019,SZ
2755,4905,3/8/2021,SZ
2768,4422,10/3/2018,PH
2751,4883,12/2/2019,SZ
2797,4798,8/23/2021,SZ
2641,3971,9/8/2021,MY
2625,3375,11/23/2019,MY
2618,2079,11/22/2020,SG
2401,4390,6/8/2020,PH
2688,1408,8/2/2020,ID
2104,2832,11/19/2019,SG
2173,4061,10/24/2019,PH
2080,4144,5/22/2021,PH
2756,2198,8/7/2021,SG
2510,1291,5/30/2018,ID
2667,3704,10/26/2020,MY
2201,1216,6/5/2020,ID
2916,4686,11/24/2019,SZ
2227,4876,8/28/2021,SZ
2529,1165,1/18/2018,ID
2256,2908,6/10/2021,SG
2001,1534,10/2/2018,ID
2447,4786,7/3/2021,SZ
2860,3119,7/7/2020,MY
2740,2156,2/28/2021,SG
2922,2683,6/5/2018,SG
2215,2433,2/4/2021,SG
2148,2023,5/4/2020,SG
2780,4405,7/17/2019,PH
2531,3071,7/21/2020,MY
2563,2592,12/1/2020,SG
2237,1849,9/24/2019,ID
2406,4774,12/3/2019,SZ
2891,1835,4/29/2020,ID
2977,1167,7/21/2019,ID
2821,1746,7/13/2019,ID
2942,1756,6/21/2021,ID
2502,3142,8/24/2020,MY
2094,3524,2/7/2020,MY
2993,2696,7/10/2018,SG
2670,1023,3/9/2018,ID
2631,2303,10/23/2021,SG
2782,3896,7/22/2018,MY
2576,1068,1/10/2020,ID
2759,1031,7/16/2019,ID
2644,4775,4/30/2018,SZ
2361,1427,4/9/2020,ID
2210,4355,7/8/2020,PH
2193,3454,10/4/2019,MY
2117,1962,2/12/2019,ID
2717,2995,8/28/2019,SG
2580,4576,9/20/2019,SZ
2282,2215,6/1/2021,SG
2825,2186,12/11/2019,SG
2102,4811,8/24/2020,SZ
2564,1392,12/29/2018,ID
2425,1047,6/16/2018,ID
2857,2005,5/2/2019,SG
2929,4117,3/31/2020,PH
2562,3809,5/28/2018,MY
2452,4769,1/11/2020,SZ
2438,4308,11/4/2019,PH
2268,2219,9/23/2020,SG
2659,1092,1/11/2019,ID
2802,1843,8/17/2019,ID
2663,4402,11/26/2021,PH
2405,2353,2/5/2018,SG
2531,3117,3/27/2020,MY
2041,3419,1/10/2020,MY
2945,1565,4/12/2020,ID
2585,3538,4/1/2021,MY
2270,3055,7/16/2018,MY
2982,2764,10/11/2018,SG
2554,2876,4/13/2020,SG
2607,3495,5/13/2021,MY
2690,3372,8/3/2019,MY
2915,1555,5/27/2020,ID
2352,1345,12/14/2019,ID
2755,1912,5/22/2020,ID
2133,2139,10/20/2021,SG
2463,4750,4/3/2021,SZ
2498,4570,10/2/2020,SZ
2771,1266,11/28/2018,ID
2970,1504,12/14/2018,ID
2902,1391,7/24/2019,ID
2011,2562,1/31/2021,SG
2417,2147,9/11/2021,SG
2027,4177,12/28/2021,PH
2625,4202,1/17/2021,PH
2177,2630,1/7/2019,SG
2696,2832,10/5/2021,SG
2884,1447,5/19/2019,ID
2799,3177,3/20/2021,MY
2803,2243,7/26/2020,SG
2871,3465,10/8/2021,MY
2784,1141,7/3/2018,ID
2346,2600,3/31/2018,SG
2769,2934,5/29/2020,SG
2602,3751,5/1/2019,MY
2178,1895,1/13/2018,ID
2130,1755,4/24/2021,ID
2379,3340,10/19/2019,MY
2106,2319,9/2/2021,SG
2421,3648,1/7/2018,MY
2083,4776,9/17/2019,SZ
2813,1500,9/16/2020,ID
2378,1358,1/13/2018,ID
2529,2144,8/8/2020,SG
2584,2412,9/6/2018,SG
2638,3568,9/25/2018,MY
2788,1148,5/26/2021,ID
2038,2698,4/23/2019,SG
2774,2941,1/7/2019,SG
2197,4907,6/30/2021,SZ
2933,4869,11/13/2020,SZ
2402,2943,9/26/2018,SG
2143,4618,5/23/2020,SZ
2945,4885,7/15/2020,SZ
2318,4244,3/30/2020,PH
2912,3267,6/16/2021,MY
2763,3233,4/29/2019,MY
2423,4964,7/29/2021,SZ
2705,4819,2/8/2020,SZ
2847,1427,6/27/2019,ID
2395,1221,1/16/2021,ID
2056,3856,12/9/2020,MY
2442,4893,3/13/2019,SZ
2624,1896,11/12/2021,ID
2608,1958,11/13/2021,ID
2797,4666,4/26/2021,SZ
2125,4757,4/28/2020,SZ
2188,4206,4/1/2021,PH
2771,2809,6/9/2021,SG
2717,2629,9/26/2020,SG
2292,1261,3/14/2018,ID
2884,4216,10/27/2021,PH
2111,4139,12/13/2019,PH
2854,2351,10/12/2019,SG
2123,3068,5/18/2021,MY
2598,4988,8/29/2021,SZ
2486,1234,12/2/2019,ID
2485,1458,4/30/2020,ID
2290,1962,4/28/2019,ID
2612,3693,8/22/2019,MY
2505,4576,1/28/2018,SZ
2255,1041,2/23/2019,ID
2940,4495,2/10/2021,PH
2228,1470,5/5/2021,ID
2942,1104,2/28/2019,ID
2576,3082,12/4/2020,MY
2022,1936,12/25/2021,ID
2415,1331,1/12/2020,ID
2940,3854,8/8/2021,MY
2729,3871,2/18/2021,MY
2306,2778,7/2/2019,SG
2352,4119,3/30/2018,PH
2048,4377,12/12/2019,PH
2614,4599,3/16/2021,SZ
2047,4469,5/23/2020,PH
2338,4347,4/11/2021,PH
2566,3413,2/25/2020,MY
2196,2173,12/30/2020,SG
2956,4202,2/14/2018,PH
2212,2269,11/5/2021,SG
2365,2850,8/31/2021,SG
2170,1754,11/1/2021,ID
2275,2308,2/22/2019,SG
2647,2170,12/23/2019,SG
2189,1886,7/19/2018,ID
2187,2830,11/5/2019,SG
2948,4764,2/18/2018,SZ
2014,3322,4/21/2018,MY
2705,1754,10/19/2021,ID
2039,4472,11/13/2018,PH
2936,1883,7/1/2019,ID
2808,2083,11/7/2020,SG
2727,2623,2/10/2018,SG
2557,3677,10/10/2020,MY
2328,1772,11/3/2021,ID
2996,1019,1/6/2018,ID
2247,4483,5/8/2021,PH
2186,1355,8/15/2018,ID
2904,2778,6/10/2018,SG
2260,2732,11/11/2020,SG
2212,3228,7/10/2018,MY
2673,2966,9/18/2018,SG
2342,2456,9/26/2021,SG
2534,4119,4/3/2021,PH
2614,4464,7/16/2019,PH
2463,2655,1/7/2019,SG
2027,3332,9/2/2019,MY
2942,3170,9/15/2019,MY
2443,3668,9/11/2018,MY
2654,2025,4/30/2021,SG
2001,1582,1/30/2020,ID
2190,2974,5/22/2019,SG
2405,1532,2/7/2019,ID
2023,2237,10/18/2019,SG
2075,3626,6/29/2020,MY
2161,1740,10/4/2020,ID
2551,4716,9/28/2019,SZ
2394,4755,11/7/2021,SZ
2808,4103,9/12/2018,PH
2449,2278,7/28/2019,SG
2969,1749,2/24/2019,ID
2956,4813,3/21/2019,SZ
2674,4861,6/20/2019,SZ
2529,1775,4/7/2021,ID
2664,3445,1/23/2019,MY
2465,3140,7/19/2021,MY
2996,4862,6/21/2019,SZ
2733,2156,10/31/2019,SG
2378,2170,12/25/2019,SG
2482,2086,11/17/2018,SG
2434,3661,5/17/2020,MY
2020,4659,5/29/2019,SZ
2917,2737,11/10/2020,SG
2770,4622,5/26/2021,SZ
2718,3140,8/4/2021,MY
2233,2118,12/1/2019,SG
2521,4677,7/28/2020,SZ
2636,3173,7/4/2020,MY
2864,2806,12/21/2019,SG
2250,3240,5/15/2018,MY
2915,2061,3/30/2021,SG
2046,4762,8/10/2020,SZ
2037,3911,1/11/2019,MY
2993,1480,1/8/2021,ID
2290,2131,12/9/2019,SG
2551,4231,6/13/2020,PH
2166,1148,10/3/2018,ID
2017,3887,6/18/2020,MY
2176,1110,5/26/2019,ID
2473,2336,11/23/2018,SG
2386,3889,6/11/2018,MY
2287,3661,1/26/2020,MY
2500,3332,9/19/2020,MY
2794,2484,7/6/2018,SG
2580,2198,6/17/2021,SG
2977,1299,12/19/2021,ID
2463,1389,10/27/2020,ID
2488,1865,9/7/2021,ID
2528,4345,1/21/2020,PH
2407,2030,2/1/2020,SG
2497,4844,1/2/2019,SZ
2010,2340,10/31/2020,SG
2045,3361,5/31/2020,MY
2734,1323,7/7/2021,ID
2759,1095,8/25/2018,ID
2341,2585,7/3/2021,SG
2709,2091,8/9/2020,SG
2623,4453,10/18/2021,PH
2245,3561,6/30/2019,MY
2723,1725,11/11/2020,ID
2628,1713,9/9/2018,ID
2491,2379,7/4/2021,SG
2528,3220,7/20/2018,MY
2244,1333,1/22/2021,ID
2728,2500,12/7/2018,SG
2414,4567,6/12/2018,SZ
2226,4535,11/26/2019,SZ
2451,1655,7/15/2018,ID
2428,2056,4/8/2020,SG
2313,2113,4/24/2019,SG
2130,2785,11/15/2018,SG
2924,2785,7/12/2018,SG
2495,3746,3/20/2018,MY
2986,3724,2/6/2018,MY
2024,1821,2/23/2021,ID
2124,1372,11/10/2019,ID
2958,1438,8/21/2020,ID
2181,3763,3/14/2019,MY
2854,3018,1/8/2020,MY
2084,3413,1/13/2021,MY
2957,1260,12/21/2019,ID
2580,1987,12/12/2020,ID
2101,1791,8/5/2019,ID
2442,4777,11/25/2021,SZ
2895,1848,11/25/2018,ID
2387,3930,6/30/2021,MY
2634,2886,8/10/2021,SG
2366,2622,2/23/2019,SG
2684,4354,2/3/2021,PH
2576,4129,11/4/2019,PH
2503,4241,11/4/2018,PH
2642,4194,2/28/2021,PH
2932,3821,9/18/2021,MY
2826,2690,2/7/2019,SG
2006,1920,6/7/2020,ID
2697,3157,4/14/2020,MY
2739,4742,7/31/2018,SZ
2733,3612,7/17/2019,MY
2655,2626,11/28/2019,SG
2391,1052,12/23/2019,ID
2101,2832,10/30/2018,SG
2047,3276,9/28/2018,MY
2122,3161,11/26/2019,MY
2375,1132,10/12/2018,ID
2913,4151,3/9/2020,PH
2204,1331,5/8/2021,ID
2299,3697,2/16/2021,MY
2255,2907,11/11/2021,SG
2193,2027,8/10/2021,SG
2846,1690,12/27/2021,ID
2593,3287,4/20/2018,MY
2964,2835,4/2/2020,SG
2647,1130,4/15/2018,ID
2259,4731,7/4/2021,SZ
2798,3291,2/10/2021,MY
2641,1254,3/3/2020,ID
2322,4646,3/28/2018,SZ
2564,1589,9/11/2020,ID
2092,2203,5/1/2020,SG
2765,4331,3/23/2020,PH
2653,4536,10/22/2021,SZ
2089,1120,4/15/2021,ID
2619,1697,5/30/2020,ID
2800,3608,2/1/2021,MY
2209,2741,3/11/2021,SG
2712,2859,4/5/2021,SG
2636,2937,12/15/2018,SG
2522,4953,4/11/2018,SZ
2658,2036,12/2/2021,SG
2483,4824,2/16/2019,SZ
2473,3530,5/30/2019,MY
2705,3477,9/26/2019,MY
2456,1263,5/20/2019,ID
2195,1841,10/10/2020,ID
2772,2909,10/19/2019,SG
2649,1596,7/27/2019,ID
2834,1534,10/4/2018,ID
2370,2591,9/13/2019,SG
2518,2564,8/10/2020,SG
2134,1526,9/20/2018,ID
2479,2411,4/22/2018,SG
2315,1067,3/12/2020,ID
2408,3330,7/2/2020,MY
2689,1536,12/4/2018,ID
2031,1005,8/18/2020,ID
2496,2932,11/19/2019,SG
2071,3991,7/26/2020,MY
2414,3020,7/26/2018,MY
2966,3683,7/19/2020,MY
2489,1628,12/24/2020,ID
2872,2878,12/23/2018,SG
2357,2171,4/23/2019,SG
2591,1031,5/29/2019,ID
2764,1348,7/4/2019,ID
2743,2274,5/25/2020,SG
2730,3711,6/16/2019,MY
2271,4800,4/8/2018,SZ
2486,2398,1/30/2018,SG
2745,3607,1/7/2020,MY
2458,2435,12/9/2021,SG
2196,1991,7/29/2020,ID
2838,4598,11/18/2020,SZ
2743,3816,9/9/2019,MY
2513,1002,11/7/2018,ID
2765,3580,4/28/2020,MY
2501,4313,2/14/2018,PH
2821,1048,9/4/2020,ID
2151,1632,8/20/2021,ID
2039,4137,5/29/2019,PH
2689,2882,11/17/2018,SG
2914,3693,4/11/2018,MY
2647,3769,9/26/2018,MY
2856,3527,12/11/2021,MY
2681,1113,11/28/2021,ID
2836,1980,4/12/2020,ID
2689,3929,12/31/2020,MY
2620,1671,6/2/2019,ID
2490,3845,2/22/2020,MY
2252,2031,11/16/2021,SG
2124,2751,10/24/2020,SG
2406,2410,4/26/2021,SG
2815,1806,10/7/2021,ID
2234,3531,7/8/2020,MY
2360,3860,5/26/2020,MY
2063,3881,9/28/2020,MY
2514,2772,9/14/2019,SG
2561,1183,6/1/2020,ID
2006,3780,11/30/2021,MY
2001,2108,7/19/2020,SG
2944,1826,1/18/2019,ID
2448,3419,4/29/2021,MY
2351,3654,7/2/2021,MY
2975,3709,5/25/2018,MY
2707,4527,10/2/2019,SZ
2203,2110,8/13/2018,SG
2097,3447,5/26/2019,MY
2685,2861,3/1/2018,SG
2255,3400,1/8/2021,MY
2692,3970,12/8/2020,MY
2699,2132,6/27/2018,SG
2747,2614,1/2/2020,SG
2593,1761,11/25/2021,ID
2511,1690,9/24/2021,ID
2010,4499,8/7/2021,PH
2039,4338,10/14/2019,PH
2773,1181,11/15/2019,ID
2149,2340,8/17/2021,SG
2342,3128,3/31/2020,MY
2856,1848,8/31/2020,ID
2495,2475,4/6/2020,SG
2408,1383,6/23/2021,ID
2738,1387,7/17/2020,ID
2895,1470,4/6/2018,ID
2292,1878,8/10/2019,ID
2869,4223,8/23/2021,PH
2008,2079,9/12/2018,SG
2402,1426,7/6/2019,ID
2310,4942,1/27/2021,SZ
2742,1862,7/25/2019,ID
2134,2797,3/3/2018,SG
2502,3425,9/25/2019,MY
2669,1600,8/15/2019,ID
2502,1101,8/27/2018,ID
2771,3383,12/17/2021,MY
2928,3706,11/7/2021,MY
2647,2662,4/24/2020,SG
2524,2884,1/31/2019,SG
2134,2649,1/25/2021,SG
2038,3180,1/11/2020,MY
2608,4057,9/20/2019,PH
2439,3203,2/5/2019,MY
2727,3037,9/4/2018,MY
2910,4040,3/31/2020,PH
2388,3275,9/28/2020,MY
2585,1133,8/1/2021,ID
2001,4829,4/24/2020,SZ
2630,2295,11/26/2018,SG
2445,1121,1/4/2020,ID
2878,2713,7/20/2018,SG
2785,1608,10/24/2020,ID
2787,4047,9/11/2018,PH
2708,3693,11/27/2018,MY
2972,2496,8/2/2021,SG
2695,3668,10/31/2021,MY
2977,2893,8/15/2019,SG
2039,1776,6/16/2020,ID
2538,3181,6/25/2019,MY
2950,2965,12/21/2019,SG
2322,4311,5/28/2019,PH
2745,1241,9/7/2018,ID
2725,1372,4/25/2021,ID
2463,3338,2/14/2019,MY
2187,1709,11/22/2019,ID
2145,2917,4/16/2020,SG
2701,2688,6/16/2021,SG
2653,4508,5/12/2019,SZ
2326,4625,4/20/2018,SZ
2898,3427,1/8/2018,MY
2379,1553,2/11/2020,ID
2007,1485,10/24/2020,ID
2892,2955,2/6/2021,SG
2553,1124,3/3/2018,ID
2879,4788,12/24/2020,SZ
2843,2823,10/18/2018,SG
2812,1131,1/25/2019,ID
2018,4071,10/8/2018,PH
2505,2796,3/17/2020,SG
2087,4253,7/22/2020,PH
2945,3518,7/12/2021,MY
2071,2958,5/13/2020,SG
2427,2842,12/28/2018,SG
2049,1772,7/18/2018,ID
2390,3834,5/21/2019,MY
2418,2319,7/7/2020,SG
2651,2474,8/30/2018,SG
2393,2642,1/27/2018,SG
2813,3503,1/25/2021,MY
2942,4183,6/7/2019,PH
2478,1988,5/27/2018,ID
2778,3603,1/22/2019,MY
2810,4984,12/26/2020,SZ
